Code;FacNom;FacAdr;FacSuiteAdr;FacCp;FacVille;Expr1006;FacInterloc;LivNom;LivCivilite;LivAdr;LivSuiteAdr;LivCp;LivVille;FacTel;LivPortable;LivInterloc
35237;SIPP- CINEMA PATHE PLAN DE CAM;CHEMIN DES PENNES AU PIN;;13170;LES PENNES MIRABEAU;;SIPP- CINEMA PATHE PLAN DE CAM;SIPP- CINEMA PATHE PLAN DE CAM;;CHEMIN DES PENNES AU PIN;;13170;LES PENNES MIRABEAU;;;SIPP- CINEMA PATHE PLAN DE CAM
35238;AUTOMOBILE CLUB DE PROVENCE;149 BLD RABATAU;;13010;MARSEILLE 10EME ARRONDISS;04 91 78 83 00;AUTOMOBILE CLUB DE PROVENCE;AUTOMOBILE CLUB DE PROVENCE;;149 BLD RABATAU;;13010;MARSEILLE 10EME ARRONDISS;04 91 78 83 00;;AUTOMOBILE CLUB DE PROVENCE
35239;CINEMA LE CEZANNE;1 RUE MARCEL GUILLAUME;;13100;AIX EN PROVENCE;04 42 91 33 33;CINEMA LE CEZANNE;CINEMA LE CEZANNE;;1 RUE MARCEL GUILLAUME;;13100;AIX EN PROVENCE;04 42 91 33 33;;CINEMA LE CEZANNE
35240;AIXEA;1110 RUE JEAN PERRIN - ZI;;13290;LES MILLES;04 42 52 93 52;SOPHIE CANEL;AIXEA;;1110 RUE JEAN PERRIN - ZI;;13290;LES MILLES;04 42 52 93 52;06 62 25 14 40;SOPHIE CANEL
35241;ABCV LOCATION;506 AVENUE DE L'EUROPE;PLATEAU DE LA PILE;13760;ST CANNAT;04 42 92 93 94;ABCV LOCATION;ABCV LOCATION;;506 AVENUE DE L'EUROPE;PLATEAU DE LA PILE;13760;ST CANNAT;04 42 92 93 94;;ABCV LOCATION
35242;HYGIENE 2000;42 BLD DE LA PADOUANE;;13015;MARSEILLE 15EME ARRONDISS;04 84 26 84 64;HYGIENE 2000;HYGIENE 2000;;42 BLD DE LA PADOUANE;;13015;MARSEILLE 15EME ARRONDISS;04 84 26 84 64;;HYGIENE 2000
35243;FLORIDE MOTO;19 AVENUE DE SAINT MENET;;13011;MARSEILLE 11EME ARRONDISS;04 91 44 45 46;FLORIDE MOTO;FLORIDE MOTO;;19 AVENUE DE SAINT MENET;;13011;MARSEILLE 11EME ARRONDISS;04 91 44 45 46;;FLORIDE MOTO
35244;LOISIRS PROVENCE MEDITERRANEE;36 RUE ST JACQUES;;13006;MARSEILLE 6EME ARRONDISSE;04 91 04 20 10;LOISIRS PROVENCE MEDITERRANEE;LOISIRS PROVENCE MEDITERRANEE;;36 RUE ST JACQUES;;13006;MARSEILLE 6EME ARRONDISSE;04 91 04 20 10;;LOISIRS PROVENCE MEDITERRANEE
35245;DIGIT OFFICE;PARC D'ACTIVITES DE GEMENOS;225 AVENUE DE COULIN;13420;GEMENOS;04 96 13 05 20;DIGIT OFFICE;DIGIT OFFICE;;PARC D'ACTIVITES DE GEMENOS;225 AVENUE DE COULIN;13420;GEMENOS;04 96 13 05 20;;DIGIT OFFICE
35246;MEMOSINE;38 QUAI DE BACALAN;;33000;BORDEAUX;05 35 54 59 37;MEMOSINE;MEMOSINE;;38 QUAI DE BACALAN;;33000;BORDEAUX;05 35 54 59 37;;MEMOSINE
35247;TONNELLERIE DES GRAVES;20 CHEMIN DE LA GRANGE;;33650;MARTILLAC;05 56 72 61 49;TONNELLERIE DES GRAVES;TONNELLERIE DES GRAVES;;20 CHEMIN DE LA GRANGE;;33650;MARTILLAC;05 56 72 61 49;;TONNELLERIE DES GRAVES
35248;C DU CARRELAGE - AMETS;20 AVENUE DE LABARDE;;33300;BORDEAUX;05 56 39 20 05;C DU CARRELAGE - AMETS;C DU CARRELAGE - AMETS;;20 AVENUE DE LABARDE;;33300;BORDEAUX;05 56 39 20 05;;C DU CARRELAGE - AMETS
35249;AGREAL INTERNATIONAL;17 RUE DU COMMANDANT COUSTEAU;;33100;BORDEAUX;05 56 36 80 41;AGREAL INTERNATIONAL;AGREAL INTERNATIONAL;;17 RUE DU COMMANDANT COUSTEAU;;33100;BORDEAUX;05 56 36 80 41;;AGREAL INTERNATIONAL
35250;CARA SANTE;32 COURS BELSUNCE;;13001;MARSEILLE 1ER ARRONDISSEM;491919119;CARA SANTE;CARA SANTE;;32 COURS BELSUNCE;;13001;MARSEILLE 1ER ARRONDISSEM;491919119;;CARA SANTE
35251;FUEGO;124 TRAVERSE LE MEE;;13008;MARSEILLE 8EME ARRONDISSE;04 91 16 54 54;FUEGO;FUEGO;;124 TRAVERSE LE MEE;;13008;MARSEILLE 8EME ARRONDISSE;04 91 16 54 54;;FUEGO
35252;TOURISME RESERVATION GIRONDE;"""GITES DE FRANCE""";91 QUAI DE BACALAN - CS50082;33070;BORDEAUX CEDEX;556815423;BADIE;TOURISME RESERVATION GIRONDE;;"""GITES DE FRANCE""";91 QUAI DE BACALAN - CS50082;33070;BORDEAUX CEDEX;556815423;;BADIE
35253;VOLT ELEC;ZA DE TERREFORT DYNA PARC;;33520;BRUGES;05 56 96 64 89;GUILLEMOTONIA;VOLT ELEC;;ZA DE TERREFORT DYNA PARC;;33520;BRUGES;05 56 96 64 89;;GUILLEMOTONIA
35254;DST DECONSTRUCTION SENCE THIER;9 RUE AYGUE NEGRE;;33290;LUDON MEDOC;05 57 29 67 02;SENCE;DST DECONSTRUCTION SENCE THIER;;9 RUE AYGUE NEGRE;;33290;LUDON MEDOC;05 57 29 67 02;;SENCE
35255;L'ARBRE VENGEUR;15 RUE BERTHOME;;33400;TALENCE;;MR DAVID VINCENT;David Vincent / LE FESTIN;;176 RUE ACHARD;za achard;33300;BORDEAUX;;;VINCENT
35256;OXYMETAL SAS;13, rue Jean-Paul Alaux;CS41015;33072;BORDEAUX CEDEX;05 57 35 89 30;LE CUNFF;OXYMETAL SAS;;13, rue Jean-Paul Alaux;CS41015;33072;BORDEAUX CEDEX;05 57 35 89 30;;LE CUNFF
35257;DECONS SA;1701 ROUTE DE SOULAC;;33290;LE PIAN MEDOC;05.56.70.69.01;ARNAUD;DECONS SA;;1701 ROUTE DE SOULAC;;33290;LE PIAN MEDOC;05.56.70.69.01;;ARNAUD
35258;AXA PROTECTION FINANCIERE;293 RUE PARADIS;;13008;MARSEILLE 8EME ARRONDISSE;04 91 37 08 04;AXA PROTECTION FINANCIERE;AXA PROTECTION FINANCIERE;;293 RUE PARADIS;;13008;MARSEILLE 8EME ARRONDISSE;04 91 37 08 04;;AXA PROTECTION FINANCIERE
35259;PRADEX - CINEMA LE PRADO;36 AVENUE DU PRADO;;13006;MARSEILLE 6EME ARRONDISSE;;;PRADEX - CINEMA LE PRADO;;36 AVENUE DU PRADO;;13006;MARSEILLE 6EME ARRONDISSE;;;
35260;SPORT ACADEMY;7 RUE ROCHE;;33110;LE BOUSCAT;05 57 22 57 85;SPORT ACADEMY;SPORT ACADEMY;;7 RUE ROCHE;;33110;LE BOUSCAT;05 57 22 57 85;;SPORT ACADEMY
35261;MAITRE SONIA HADJ M'HAMED;3 COURS DU MARECHAL JUIN;;33000;BORDEAUX;06 75 19 36 56;MAITRE SONIA HADJ M'HAMED;MAITRE SONIA HADJ M'HAMED;;3 COURS DU MARECHAL JUIN;;33000;BORDEAUX;06 75 19 36 56;;MAITRE SONIA HADJ M'HAMED
35262;B PETRELLUZZI;55 BOULEVARD CLEMENCEAU;;83150;BANDOL;;;B PETRELLUZZI;;55 BOULEVARD CLEMENCEAU;;83150;BANDOL;;;
35263;DR FORCIOLI;153 CHEMIN DE SAINTE MARTHE;LE PATIO B;13014;MARSEILLE 14EME ARRONDISS;04 91 71 18 39;;DR FORCIOLI;;153 CHEMIN DE SAINTE MARTHE;LE PATIO B;13014;MARSEILLE 14EME ARRONDISS;04 91 71 18 39;;
35264;FCPE PONS;21 RUE CHARLES DE GAULLE;;17800;PONS;05 46 91 96 50;FCPE PONS;FCPE PONS;;21 RUE CHARLES DE GAULLE;;17800;PONS;05 46 91 96 50;;FCPE PONS
35265;SARL BEYNEL;2 AVENUE DE CASSIOPE-ZI GALAXY;;33160;ST MEDARD EN JALLES;05 40 24 62 35;SARL BEYNEL;SARL BEYNEL;;2 AVENUE DE CASSIOPE-ZI GALAXY;;33160;ST MEDARD EN JALLES;05 40 24 62 35;;SARL BEYNEL
35266;CHRISTOPHE COSQUER;286 AVENUE PASTEUR;;33185;LE HAILLAN;05 56 97 84 10;COSQUER;CHRISTOPHE COSQUER;;286 AVENUE PASTEUR;;33185;LE HAILLAN;05 56 97 84 10;;COSQUER
35267;PLATEFORME  PDR-TEAM;6 RUE GALILEE;ZA MORANDIERE BAT E;33185;LE HAILLAN;;PLATEFORME  PDR-TEAM;PLATEFORME  PDR-TEAM;;6 RUE GALILEE;ZA MORANDIERE BAT E;33185;LE HAILLAN;;;PLATEFORME  PDR-TEAM
35268;EOLE ENERGY;22 ZONE D'ACTIVITES;;33112;ST LAURENT MEDOC;05 56 41 90 31;EOLE ENERGY;EOLE ENERGY;;22 ZONE D'ACTIVITES;;33112;ST LAURENT MEDOC;05 56 41 90 31;;EOLE ENERGY
35269;DOMAINES LAUJAC;56 ROUTE DE LAUJAC;;33340;BEGADAN;05 56 41 50 12;DOMAINES LAUJAC;DOMAINES LAUJAC;SAS;56 ROUTE DE LAUJAC;;33340;BEGADAN;05 56 41 50 12;;DOMAINES LAUJAC
35270;GEA GIRONDE EMPLOI AGRICOLE;10 CHEMIN DE LA CURADE;;33460;SOUSSANS;05 57 87 58 01;RAINOUARD;GEA GIRONDE EMPLOI AGRICOLE;;10 CHEMIN DE LA CURADE;;33460;SOUSSANS;05 57 87 58 01;;RAINOUARD
35271;VIGNOBLES ARNAUD - ST ESTEPHE;CHATEAU ST ESTEPHE - LEYSSAC;ROUTE DE POUMEYS;33180;ST ESTEPHE;05 56 59 32 26;VIGNOBLES ARNAUD - CHATEAU ST;VIGNOBLES ARNAUD - ST ESTEPHE;;CHATEAU ST ESTEPHE - LEYSSAC;ROUTE DE POUMEYS;33180;ST ESTEPHE;05 56 59 32 26;;VIGNOBLES ARNAUD - CHATEAU ST
35272;S M T R T;AVENUE SAINT ROCH;;13740;LE ROVE;04 91 46 86 78;S M T R T;S M T R T;;AVENUE SAINT ROCH;;13740;LE ROVE;04 91 46 86 78;;S M T R T
35273;CABINET EVM;50 RUE TRAVERSE PARANGON;ESCALE SUD -   BAT  A;13008;MARSEILLE 8EME ARRONDISSE;04 91 17 05 70;CABINET EVM;CABINET EVM;;50 RUE TRAVERSE PARANGON;ESCALE SUD -   BAT  A;13008;MARSEILLE 8EME ARRONDISSE;04 91 17 05 70;;CABINET EVM
35274;DEF ECHAFAUDAGE;4 AVENUE DE MAGUDAS;;33185;LE HAILLAN;05 56 97 70 32;DEF ECHAFAUDAGE;DEF ECHAFAUDAGE;;4 AVENUE DE MAGUDAS;;33185;LE HAILLAN;05 56 97 70 32;;DEF ECHAFAUDAGE
35275;CHATEAU CAMBON LA PELOUSE;5 CHEMIN DE CANTELOUP;;33460;MACAU;05 57 88 40 32;CHATEAU CAMBON LA PELOUSE;CHATEAU CAMBON LA PELOUSE;;5 CHEMIN DE CANTELOUP;;33460;MACAU;05 57 88 40 32;;CHATEAU CAMBON LA PELOUSE
35276;CHATEAU LIOUNER;10 ROUTE DE BENON LIBARDAC;;33480;LISTRAC MEDOC;556580562;MME MR BOSQ;CHATEAU LIOUNER;;10 ROUTE DE BENON LIBARDAC;;33480;LISTRAC MEDOC;556580562;679698140;MME MR BOSQ
35277;LA FENETRE BORDELAISE;1  AVENUE DU GENERAL LECLERC;;33200;BORDEAUX CAUDERAN;05 56 56 97 97;LELONG;LA FENETRE BORDELAISE;SARL;1  AVENUE DU GENERAL LECLERC;;33200;BORDEAUX CAUDERAN;05 56 56 97 97;;LELONG
35278;CABINET GALLIEN;46 RUE DU PALAIS GALLIEN;;33000;BORDEAUX;05 56 23 78 02;AUDREY ASSANTE DI CUPILLO;CABINET GALLIEN;;46 RUE DU PALAIS GALLIEN;;33000;BORDEAUX;05 56 23 78 02;;AUDREY ASSANTE DI CUPILLO
35279;J ET D AQUITAINE;16 CHEMIN DU CHENE;;33720;ST MICHEL DE RIEUFRET;;J ET D AQUITAINE;J ET D AQUITAINE;;16 CHEMIN DU CHENE;;33720;ST MICHEL DE RIEUFRET;;;J ET D AQUITAINE
35280;SELARL KHEIROS - DR DAVID;45 AVENUE DE LA LIBERATION;CABINET DENTAIRE DU MEDOC;33110;LE BOUSCAT;05 56 08 01 01;DAVID;SELARL KHEIROS - DR DAVID;;45 AVENUE DE LA LIBERATION;CABINET DENTAIRE DU MEDOC;33110;LE BOUSCAT;05 56 08 01 01;;DAVID
35281;CENTRE MEDICAL DES PRADEAUX;ZI DES PRADEAUX;BLD SALVATORE ALLENDE;13850;GREASQUE;04 42 50 67 85;CENTRE MEDICAL DES PRADEAUX;CENTRE MEDICAL DES PRADEAUX;;ZI DES PRADEAUX;BLD SALVATORE ALLENDE;13850;GREASQUE;04 42 50 67 85;;CENTRE MEDICAL DES PRADEAUX
35282;CABINET AVOCATS ADVEO;SCM SIRIEZ/BRUNETEAU/FRAISSE/WIPL;60 RUE ABBE DE L'EPEE;33000;BORDEAUX;05.56.45.01.60;GAIA CASTELA;CABINET AVOCATS ADVEO;;SCM SIRIEZ/BRUNETEAU/FRAISSE/WIPL;60 RUE ABBE DE L'EPEE;33000;BORDEAUX;05.56.45.01.60;;GAIA CASTELA
35283;DOCTEUR FLORENCE GOBERT;L'AMADOUR - BAT L;30 ROUTE D'EGUILLES;13090;AIX EN PROVENCE;;;DOCTEUR FLORENCE GOBERT;;L'AMADOUR - BAT L;30 ROUTE D'EGUILLES;13090;AIX EN PROVENCE;;;
35284;CLOE MAHAUD - AVOCAT;80 RUE DU COMMANDANT ARNOULD;;33000;BORDEAUX;07 77 75 49 54;CLOE MAHAUD - AVOCAT;CLOE MAHAUD - AVOCAT;;80 RUE DU COMMANDANT ARNOULD;;33000;BORDEAUX;07 77 75 49 54;;CLOE MAHAUD - AVOCAT
35285;GUYSANIT;32 AVENUE GRANGE NOIRE;;33700;MERIGNAC;05 56 13 37 90;DAUBANES;GUYSANIT;;32 AVENUE GRANGE NOIRE;;33700;MERIGNAC;05 56 13 37 90;;DAUBANES
35286;SJ MACAU ASSOCIATION SPORTIVE;5 bis, Avenue Jean Moulin;;33460;MACAU;;BOUVET;SJ MACAU ASSOCIATION SPORTIVE;;5 bis, Avenue Jean Moulin;;33460;MACAU;;;BOUVET
35287;SCOP LABORATOIRE D'HYDROLOGIE-;UNIVERSITE DE BORDEAUX  -  CASE 82;146 RUE LEO SAIGNAT;33070;BORDEAUX CEDEX;05 57 57 12 04;MADAME PICARD;SCOP LABORATOIRE D'HYDROLOGIE-;;UNIVERSITE DE BORDEAUX  -  CASE 82;146 RUE LEO SAIGNAT;33070;BORDEAUX CEDEX;05 57 57 12 04;;MADAME PICARD
35288;DM ARCHITECTES DE MARCO;7 ALLEE DES EYQUEMS;;33700;MERIGNAC;05 56 90 15 50;MME LAQUEBE;DM ARCHITECTES DE MARCO;;7 ALLEE DES EYQUEMS;;33700;MERIGNAC;05 56 90 15 50;;MME LAQUEBE
35289;MIGADO;18 ter Rue de Garonne;;47520;LE PASSAGE;;;MIGADO;;18 ter Rue de Garonne;;47520;LE PASSAGE;;;
35290;LYCEE VICTOR HUGO;BD GUSTAVE DESPLACES;;13003;MARSEILLE 3EME ARRONDISSE;04 91 11 05 08;LYCEE VICTOR HUGO;LYCEE VICTOR HUGO;;BD GUSTAVE DESPLACES;;13003;MARSEILLE 3EME ARRONDISSE;04 91 11 05 08;;LYCEE VICTOR HUGO
35291;MEDULI EHPAD;64 AVENUE GAMBETTA;;33480;CASTELNAU DE MEDOC;05 56 58 16 33;MEDULI EHPAD;MEDULI EHPAD;;64 AVENUE GAMBETTA;;33480;CASTELNAU DE MEDOC;05 56 58 16 33;;MEDULI EHPAD
35292;GALLEGO;4 Bis RUE DE LA MOUNE;PARC ACTIVITE DE LA GARDETTE;33310;LORMONT;05 57 77 31 98;DUROUSSEAU;GALLEGO;;4 Bis RUE DE LA MOUNE;PARC ACTIVITE DE LA GARDETTE;33310;LORMONT;05 57 77 31 98;;DUROUSSEAU
35293;MME CLAIRE PITOLLAT - DEPUTEE;345 AVENUE DU PRADO;;13008;MARSEILLE 8EME ARRONDISSE;;MME CLAIRE PITOLLAT - DEPUTEE;MME CLAIRE PITOLLAT - DEPUTEE;;345 AVENUE DU PRADO;;13008;MARSEILLE 8EME ARRONDISSE;;;MME CLAIRE PITOLLAT - DEPUTEE
35294;ORT FRANCE;9 RUE DES FORGES;;13010;MARSEILLE 10EME ARRONDISS;04 91 29 61 33;ORT FRANCE;ORT FRANCE;;9 RUE DES FORGES;;13010;MARSEILLE 10EME ARRONDISS;04 91 29 61 33;;ORT FRANCE
35295;AEROTECH PRO;350 AV J-RENE GUILIBERT DE LA LAUZIERE;PARC DU GOLF - BAT 7;13290;AIX LES MILLES;04 42 54 45 00;AEROTECH PRO;AEROTECH PRO;;350 AV J-RENE GUILIBERT DE LA LAUZIERE;PARC DU GOLF - BAT 7;13290;AIX LES MILLES;04 42 54 45 00;;AEROTECH PRO
35296;METRAS SAS;5 AVENUE JOURNET;;13015;MARSEILLE 15EME ARRONDISS;04 91 60 56 08;METRAS SAS;METRAS SAS;;5 AVENUE JOURNET;;13015;MARSEILLE 15EME ARRONDISS;04 91 60 56 08;;METRAS SAS
35297;ENTREPRISE MARION;AVENUE GASTON BOSC;LES BAUMETTES;13009;MARSEILLE 9EME ARRONDISSE;04 91 40 13 10;ENTREPRISE MARION;ENTREPRISE MARION;;AVENUE GASTON BOSC;LES BAUMETTES;13009;MARSEILLE 9EME ARRONDISSE;04 91 40 13 10;;ENTREPRISE MARION
35298;ATOL;AVENUE DES 40 JOURNAUX;C. CIAL BORDEAUX LAC;33300;BORDEAUX;05 56 10 82 01;MAUCORT;ATOL;;AVENUE DES 40 JOURNAUX;C. CIAL BORDEAUX LAC;33300;BORDEAUX;05 56 10 82 01;;MAUCORT
35299;SCP F BEAUME et F-L GIRALT - N;56/58 LA CANEBIERE;;13001;MARSEILLE 1ER ARRONDISSEM;04 91 54 06 080;SCP F BEAUME et F-L GIRALT - N;SCP F BEAUME et F-L GIRALT - N;;56/58 LA CANEBIERE;;13001;MARSEILLE 1ER ARRONDISSEM;04 91 54 06 080;;SCP F BEAUME et F-L GIRALT - N
35300;DUSHOW;49 BOULEVARD DE L'EUROPE;;13127;VITROLLES;04 42 02 38 80;DUSHOW;DUSHOW;;49 BOULEVARD DE L'EUROPE;;13127;VITROLLES;04 42 02 38 80;;DUSHOW
35301;ACKERET MANO;7 AVENUE JEAN PERRIN;PARC ENTREPRISES HIPPODROME;33700;MERIGNAC;05 57 92 32 47;ACKERET MANO;ACKERET MANO;;7 AVENUE JEAN PERRIN;PARC ENTREPRISES HIPPODROME;33700;MERIGNAC;05 57 92 32 47;;ACKERET MANO
35302;CINEMA LE RENOIR;24 COURS MIRABEAU;;13100;AIX EN PROVENCE;04 42 91 33 33;CINEMA LE RENOIR;CINEMA LE RENOIR;;24 COURS MIRABEAU;;13100;AIX EN PROVENCE;04 42 91 33 33;;CINEMA LE RENOIR
35303;ENTREPRISE DE CARRELAGE;6 CHEMIN DU BOUT DE BAS;MICK ARBIDE;33340;ST GERMAIN D ESTEUIL;05 56 41 63 57;MICK ARBIDE;ENTREPRISE DE CARRELAGE;;6 CHEMIN DU BOUT DE BAS;MICK ARBIDE;33340;ST GERMAIN D ESTEUIL;05 56 41 63 57;;MICK ARBIDE
35304;F.JAMMES SAS;28 QUAI FRANCAIS;;33530;BASSENS;05 56 06 19 20;BAGUET;F.JAMMES SAS;;28 QUAI FRANCAIS;;33530;BASSENS;05 56 06 19 20;;BAGUET
35305;OLDIS;6 RUE DU SOLDAT BELLON;;83400;HYERES;;;OLDIS;;6 RUE DU SOLDAT BELLON;;83400;HYERES;;;
35306;ATLANTIQUE BERLINES;11 RUE LA MOTTE PICQUET;;33300;BORDEAUX;;HADDAD;ATLANTIQUE BERLINES;;11 RUE LA MOTTE PICQUET;;33300;BORDEAUX;;;HADDAD
35307;GFM EQUIPEMENTS;17 RUE GEORGES GUYNEMER;;33290;BLANQUEFORT;05 56 69 36 05;TREMOL;GFM EQUIPEMENTS;;17 RUE GEORGES GUYNEMER;;33290;BLANQUEFORT;05 56 69 36 05;;TREMOL
35308;KARINE CRAIGHERO;35 AVENUE DURAND DASSIER;NOTAIRE ASSOCIE;33290;PAREMPUYRE;05 56 35 56 88;CRAIGHERO;KARINE CRAIGHERO;;35 AVENUE DURAND DASSIER;NOTAIRE ASSOCIE;33290;PAREMPUYRE;05 56 35 56 88;;CRAIGHERO
35309;EURL ABS;AVENUE DU GENERAL DE GAULLE;AGENT FORD;33290;BLANQUEFORT;05 56 57 19 34;ABS;EURL ABS;;AVENUE DU GENERAL DE GAULLE;AGENT FORD;33290;BLANQUEFORT;05 56 57 19 34;;ABS
35310;SCM PASEVI;CENTRE DE KINESITHERAPIE PONTIER;37 AVENUE HENRI PONTIER;13100;AIX EN PROVENCE;;;SCM PASEVI;;CENTRE DE KINESITHERAPIE PONTIER;37 AVENUE HENRI PONTIER;13100;AIX EN PROVENCE;;;
35311;RIE DE LA POSTE DE BORDEAUX;52 RUE DE GEORGES BONNAC;;33006;BORDEAUX CEDEX;05 56 56 53 11;RIE DE LA POSTE DE BORDEAUX;RIE DE LA POSTE;;RUE MARCEL TETE;;33000;BORDEAUX;05 56 56 53 11;;RIE DE LA POSTE DE BORDEAUX
35312;CENTRE DE KINESITHERAPIE DE LA;CLOS DE LA CAUSE - BAT B;AVENUE P ROUBAUD - PALETTE;13100;LE THOLONET;;;CENTRE DE KINESITHERAPIE DE LA;;CLOS DE LA CAUSE - BAT B;AVENUE P ROUBAUD - PALETTE;13100;LE THOLONET;;;
35313;DOCTEURS CAUCINO TAFANELLI et;7 PARC ACTIVITES DES PRADEAUX;;13850;GREASQUE;;;DOCTEURS CAUCINO TAFANELLI et;;7 PARC ACTIVITES DES PRADEAUX;;13850;GREASQUE;;;
35314;SDA;2 Rue Pierre-Georges Lat�co�re;PARC VERT CASTEL;33700;MERIGNAC;05 57 22 54 55;BLANCHE PALLAS;SDA;;2 Rue Pierre-Georges Lat�co�re;PARC VERT CASTEL;33700;MERIGNAC;05 57 22 54 55;;BLANCHE PALLAS
35315;CABINET YANN GUENOLE;245 AVENUE LOUIS BARTHOU;;33200;BORDEAUX;05 56 08 59 22;CABINET YANN GUENOLE;CABINET YANN GUENOLE;;245 AVENUE LOUIS BARTHOU;;33200;BORDEAUX;05 56 08 59 22;;CABINET YANN GUENOLE
35316;EGB;65 AVENUE DE LA MARNE;;33700;MERIGNAC;05 56  90 07 19;EGB;EGB;;65 AVENUE DE LA MARNE;;33700;MERIGNAC;05 56  90 07 19;;EGB
35317;ASSOCIATION FREDERIC SEVENE;294 RUE FREDERIC SEVENE;;33400;TALENCE;05 56 80 67 75;St�phanie BATHELET;ASSOCIATION FREDERIC SEVENE;;294 RUE FREDERIC SEVENE;;33400;TALENCE;05 56 80 67 75;;St�phanie BATHELET
35318;CHARLENE ROBIN ARCHITECTE;16 RUE MORTON;;33200;BORDEAUX;;ROBIN;CHARLENE ROBIN ARCHITECTE;;16 RUE MORTON;;33200;BORDEAUX;;06 66 95 10 30;ROBIN
35319;COLLEGE CARBON BLANC;SECRETARIAT INTENDANCE;RUE DES FUTAIES;33564;CARBON BLANC;557771025;MME BAUDOU;COLLEGE CARBON BLANC;;SECRETARIAT INTENDANCE;RUE DES FUTAIES;33564;CARBON BLANC;557771025;;MME BAUDOU
35320;AIRESS;87 QUAI DE BRAZZA;;33100;BORDEAUX;556305060;GREGORY BROSSIER;AIRESS;;87 QUAI DE BRAZZA;;33100;BORDEAUX;556305060;;GREGORY BROSSIER
35321;VALU IMMOBILIER STEPHANE PLAZA;464 AVENUE DE VERDUN;;33700;MERIGNAC;05 56 17 77 77;DOMBROWSKI;VALU IMMOBILIER STEPHANE PLAZA;;464 AVENUE DE VERDUN;;33700;MERIGNAC;05 56 17 77 77;;DOMBROWSKI
35322;OFFICE NOTARIAL DE PAREMPUYRE;35 AVENUE DURAND DASSIER;;33290;PAREMPUYRE;05 56 35 56 88;TIRETON;OFFICE NOTARIAL DE PAREMPUYRE;;35 AVENUE DURAND DASSIER;;33290;PAREMPUYRE;05 56 35 56 88;;TIRETON
35323;SELARL BONNAMY-VIZOSO & LEON;23 RUE JARDEL;;33100;BORDEAUX;05.57.77.44.77;SELARL BONNAMY-VIZOSO & L�ON;SELARL BONNAMY-VIZOSO & LEON;;23 RUE JARDEL;;33100;BORDEAUX;05.57.77.44.77;;SELARL BONNAMY-VIZOSO & L�ON
35324;LE GARAGE MODERNE;1 RUE DES ETRANGERS;;33300;BORDEAUX;05 56 50 91 33;LE GARAGE MODERNE;LE GARAGE MODERNE;;1 RUE DES ETRANGERS;;33300;BORDEAUX;05 56 50 91 33;06 18 47 89 90;LE GARAGE MODERNE
35325;AU BONHEUR DES MAINS;18 RUE D'AIX;;13510;EGUILLES;06 15 01 89 11;AU BONHEUR DES MAINS;AU BONHEUR DES MAINS;;18 RUE D'AIX;;13510;EGUILLES;06 15 01 89 11;;AU BONHEUR DES MAINS
35326;LM LUXUS TRANSPORTS;11 ROUTE DE BARENE PLANE;;33930;VENDAYS MONTALIVET;;LM LUXUS TRANSPORTS;LM LUXUS TRANSPORTS;;11 ROUTE DE BARENE PLANE;;33930;VENDAYS MONTALIVET;;06 10 38 42 22;LM LUXUS TRANSPORTS
35327;SCI;50 RUE DE MARSEILLE;;33000;BORDEAUX;05 57 87 64 30;MME LUCIAT;SCI;;50 RUE DE MARSEILLE;;33000;BORDEAUX;05 57 87 64 30;;M.
35328;ASSURANCES GAN;15 COURS GEORGES MANDEL;MR NICOLAS LEFEVRE;33340;LESPARRE MEDOC;05 56 41 06 94;ASSURANCES GAN;ASSURANCES GAN;;15 COURS GEORGES MANDEL;MR NICOLAS LEFEVRE;33340;LESPARRE MEDOC;05 56 41 06 94;;ASSURANCES GAN
35329;MR NICOLAS BAUDE;1 CHEMIN DE LA VIE;;25360;CHAMPLIVE;;;MR NICOLAS BAUDE;;1 CHEMIN DE LA VIE;;25360;CHAMPLIVE;;;
35330;LA TOQUE FERMIERE;ZA DE BEAUCHENE;;33250;CISSAC MEDOC;05 57 75 38 81;LA TOQUE FERMIERE;LA TOQUE FERMIERE;;ZA DE BEAUCHENE;;33250;CISSAC MEDOC;05 57 75 38 81;;LA TOQUE FERMIERE
35331;GARAGE SUD MEDOC;8 IMPASSE DE LANDEGRAND;PEUGEOT;33290;PAREMPUYRE;05 56 28 85 21;OLGA;GARAGE SUD MEDOC;;8 IMPASSE DE LANDEGRAND;PEUGEOT;33290;PAREMPUYRE;05 56 28 85 21;;OLGA
35332;LOKI;7 RUE BOUGAINVILLE;;33300;BORDEAUX;05 56 50 09 36;POWOLNY;LOKI;;7 RUE BOUGAINVILLE;;33300;BORDEAUX;05 56 50 09 36;;POWOLNY
35333;SASU VIGNOBLES MARTIN JM;4 RUE DES ERABLES;;33180;VERTHEUIL;05 56 41 97 29;SASU VIGNOBLES MARTIN JM;SASU VIGNOBLES MARTIN JM;;4 RUE DES ERABLES;;33180;VERTHEUIL;05 56 41 97 29;;SASU VIGNOBLES MARTIN JM
35334;ANABIOZ    ( ex AILES );60 AVENUE GASTON CABANNES;;33270;FLOIRAC;05 56 31 03 10;CORALIE BLOGER;ANABIOZ    ( ex AILES );SARL;60 AVENUE GASTON CABANNES;;33270;FLOIRAC;05 56 31 03 10;;CORALIE BLOGER
